Learner ID,Course Prefix,Platform,Course Name,Term,AY,Verified,Passed,Credit Converted,Grade
asuLearn07,CHM-300,Inclass,CHM,2231C,AY23,1,0,0,31
asuLearn56,MAT-400,Online,MAT,2231C,AY23,0,0,0,37
asuLearn91,PSY-302,Inclass,PSY,2231B,AY23,0,0,0,52
asuLearn64,CHM-300,Inclass,CHM,2237C,AY23,0,0,0,27
asuLearn46,MAT-117,Inclass,MAT,2247A,AY24,1,0,0,98
asuLearn85,SOC-234,Online,SOC,2241C,AY24,1,1,1,47
asuLearn03,MAT-101,Online,MAT,2234C,AY23,0,0,0,9
asuLearn71,MAT-117,Inclass,MAT,2231C,AY23,1,1,0,12
asuLearn15,MAT-117,Inclass,MAT,2247B,AY24,0,0,0,29
asuLearn46,SOC-234,Online,SOC,2244A,AY24,1,1,1,39
asuLearn39,ENG-101,Inclass,ENG,2234B,AY23,1,0,0,7
asuLearn32,SOC-500,Inclass,SOC,2237C,AY23,0,0,0,46
asuLearn88,MAT-101,Online,MAT,2244B,AY24,1,1,1,4
asuLearn66,MAT-117,Inclass,MAT,2241B,AY24,0,0,0,39
asuLearn27,CHM-500,Inclass,CHM,2231C,AY23,1,0,0,92
asuLearn02,MAT-101,Online,MAT,2247C,AY24,1,1,0,71
asuLearn39,SOC-500,Inclass,SOC,2247C,AY24,1,1,0,73
asuLearn57,PSY-102,Online,PSY,2234B,AY23,0,0,0,50
asuLearn97,MAT-117,Inclass,MAT,2231B,AY23,0,0,0,28
asuLearn39,MAT-117,Inclass,MAT,2247A,AY24,0,0,0,87
asuLearn95,SOC-500,Inclass,SOC,2231C,AY23,0,0,0,17
asuLearn98,MAT-400,Online,MAT,2241C,AY24,1,1,0,68
asuLearn47,SOC-234,Online,SOC,2237A,AY23,0,0,0,57
asuLearn75,SOC-500,Inclass,SOC,2231C,AY23,1,1,1,57
asuLearn14,MAT-400,Online,MAT,2231C,AY23,1,0,0,91
asuLearn46,MAT-101,Online,MAT,2247A,AY24,0,0,0,24
asuLearn30,ENG-101,Inclass,ENG,2231C,AY23,1,0,0,86
asuLearn28,MAT-101,Online,MAT,2244C,AY24,1,0,0,42
asuLearn83,SOC-500,Inclass,SOC,2234B,AY23,1,1,0,59
asuLearn16,ENG-101,Inclass,ENG,2244A,AY24,0,0,0,66
asuLearn02,SOC-500,Inclass,SOC,2237A,AY23,1,0,0,99
asuLearn72,PSY-302,Inclass,PSY,2244B,AY24,1,0,0,44
asuLearn68,SOC-234,Online,SOC,2234B,AY23,0,0,0,67
asuLearn31,SOC-234,Online,SOC,2241A,AY24,0,0,0,50
asuLearn19,PSY-102,Online,PSY,2231C,AY23,0,0,0,88
asuLearn25,PSY-302,Inclass,PSY,2244B,AY24,1,1,0,92
asuLearn40,CHM-300,Inclass,CHM,2244C,AY24,0,0,0,24
asuLearn79,MAT-117,Inclass,MAT,2234B,AY23,1,0,0,85
asuLearn75,SOC-234,Online,SOC,2241A,AY24,0,0,0,39
asuLearn35,PSY-302,Inclass,PSY,2231C,AY23,1,1,1,42
asuLearn34,MAT-117,Inclass,MAT,2237C,AY23,0,0,0,22
asuLearn79,PSY-302,Inclass,PSY,2247B,AY24,1,0,0,8
asuLearn60,SOC-500,Inclass,SOC,2241C,AY24,1,0,0,66
asuLearn93,ENG-101,Inclass,ENG,2234C,AY23,1,1,1,2
asuLearn42,MAT-400,Online,MAT,2231B,AY23,0,0,0,85
asuLearn91,ENG-101,Inclass,ENG,2241B,AY24,0,0,0,69
asuLearn19,SOC-234,Online,SOC,2244C,AY24,0,0,0,34
asuLearn13,SOC-500,Inclass,SOC,2244B,AY24,0,0,0,17
asuLearn80,MAT-117,Inclass,MAT,2231A,AY23,0,0,0,9
asuLearn78,SOC-234,Online,SOC,2234A,AY23,1,1,0,44
asuLearn62,MAT-400,Online,MAT,2234A,AY23,0,0,0,89
asuLearn34,ENG-101,Inclass,ENG,2241C,AY24,1,1,0,55
asuLearn60,SOC-500,Inclass,SOC,2237A,AY23,0,0,0,14
asuLearn76,CHM-500,Inclass,CHM,2244A,AY24,0,0,0,93
asuLearn66,CHM-500,Inclass,CHM,2231B,AY23,0,0,0,98
asuLearn53,CHM-300,Inclass,CHM,2241C,AY24,1,0,0,0
asuLearn16,CHM-300,Inclass,CHM,2231B,AY23,1,0,0,91
asuLearn22,MAT-101,Online,MAT,2231A,AY23,0,0,0,78
asuLearn17,CHM-500,Inclass,CHM,2237B,AY23,0,0,0,93
asuLearn13,SOC-500,Inclass,SOC,2244C,AY24,1,0,0,60
asuLearn10,SOC-234,Online,SOC,2234B,AY23,1,0,0,37
asuLearn74,PSY-302,Inclass,PSY,2237C,AY23,1,1,1,81
asuLearn70,MAT-101,Online,MAT,2244C,AY24,1,1,1,94
asuLearn21,MAT-101,Online,MAT,2234B,AY23,0,0,0,91
asuLearn08,ENG-101,Inclass,ENG,2244B,AY24,1,1,0,38
asuLearn85,CHM-300,Inclass,CHM,2234C,AY23,0,0,0,1
asuLearn31,MAT-117,Inclass,MAT,2237A,AY23,1,1,1,47
asuLearn59,PSY-302,Inclass,PSY,2231A,AY23,0,0,0,15
asuLearn84,MAT-101,Online,MAT,2234A,AY23,0,0,0,88
asuLearn29,SOC-500,Inclass,SOC,2244B,AY24,1,0,0,59
asuLearn86,CHM-500,Inclass,CHM,2247A,AY24,0,0,0,67
asuLearn68,MAT-101,Online,MAT,2237B,AY23,0,0,0,8
asuLearn47,SOC-500,Inclass,SOC,2244A,AY24,1,1,0,57
asuLearn25,ENG-101,Inclass,ENG,2231A,AY23,1,1,0,63
asuLearn87,CHM-500,Inclass,CHM,2237A,AY23,1,0,0,98
asuLearn59,MAT-101,Online,MAT,2237A,AY23,1,1,0,97
asuLearn73,PSY-302,Inclass,PSY,2237A,AY23,1,0,0,26
asuLearn25,CHM-500,Inclass,CHM,2244A,AY24,0,0,0,55
asuLearn57,SOC-234,Online,SOC,2231A,AY23,1,1,0,73
asuLearn02,SOC-500,Inclass,SOC,2247B,AY24,1,0,0,91
asuLearn56,CHM-300,Inclass,CHM,2234A,AY23,0,0,0,50
asuLearn52,MAT-101,Online,MAT,2234B,AY23,1,1,0,81
asuLearn66,CHM-300,Inclass,CHM,2234C,AY23,1,1,0,54
asuLearn04,CHM-500,Inclass,CHM,2237B,AY23,1,0,0,70
asuLearn62,MAT-400,Online,MAT,2247C,AY24,0,0,0,63
asuLearn67,PSY-302,Inclass,PSY,2237A,AY23,0,0,0,52
asuLearn52,CHM-300,Inclass,CHM,2244A,AY24,0,0,0,96
asuLearn99,MAT-400,Online,MAT,2237B,AY23,0,0,0,56
asuLearn29,CHM-300,Inclass,CHM,2237C,AY23,0,0,0,15
asuLearn31,ENG-101,Inclass,ENG,2237A,AY23,1,1,0,21
asuLearn55,ENG-101,Inclass,ENG,2234C,AY23,1,1,1,73
asuLearn34,SOC-500,Inclass,SOC,2241B,AY24,0,0,0,7
asuLearn77,ENG-101,Inclass,ENG,2247A,AY24,1,0,0,4
asuLearn47,MAT-400,Online,MAT,2231C,AY23,0,0,0,23
asuLearn80,MAT-117,Inclass,MAT,2241B,AY24,0,0,0,50
asuLearn69,PSY-302,Inclass,PSY,2231A,AY23,0,0,0,18
asuLearn91,SOC-500,Inclass,SOC,2247B,AY24,0,0,0,100
asuLearn19,CHM-300,Inclass,CHM,2241A,AY24,1,1,0,3
asuLearn92,MAT-117,Inclass,MAT,2231B,AY23,0,0,0,18
asuLearn98,SOC-500,Inclass,SOC,2231B,AY23,0,0,0,70
asuLearn35,MAT-400,Online,MAT,2241B,AY24,1,0,0,74
asuLearn99,PSY-102,Online,PSY,2244A,AY24,1,1,1,64
asuLearn12,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,29
asuLearn58,PSY-302,Inclass,PSY,2237C,AY23,1,1,1,44
asuLearn90,PSY-102,Online,PSY,2241A,AY24,0,0,0,1
asuLearn43,CHM-300,Inclass,CHM,2241B,AY24,0,0,0,96
asuLearn14,MAT-400,Online,MAT,2231A,AY23,0,0,0,2
asuLearn92,MAT-101,Online,MAT,2231A,AY23,0,0,0,47
asuLearn69,ENG-101,Inclass,ENG,2244C,AY24,0,0,0,1
asuLearn80,ENG-101,Inclass,ENG,2244B,AY24,1,0,0,80
asuLearn92,PSY-302,Inclass,PSY,2237B,AY23,0,0,0,82
asuLearn85,SOC-234,Online,SOC,2241B,AY24,1,0,0,73
asuLearn67,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,1
asuLearn89,SOC-500,Inclass,SOC,2247B,AY24,1,1,0,39
asuLearn47,MAT-117,Inclass,MAT,2244A,AY24,0,0,0,41
asuLearn31,CHM-300,Inclass,CHM,2231B,AY23,1,0,0,34
asuLearn26,MAT-400,Online,MAT,2244B,AY24,1,0,0,90
asuLearn64,MAT-117,Inclass,MAT,2241C,AY24,1,0,0,41
asuLearn81,MAT-101,Online,MAT,2241C,AY24,0,0,0,21
asuLearn34,MAT-117,Inclass,MAT,2237C,AY23,0,0,0,53
asuLearn98,CHM-500,Inclass,CHM,2247B,AY24,1,0,0,52
asuLearn86,SOC-500,Inclass,SOC,2241B,AY24,1,0,0,94
asuLearn65,MAT-117,Inclass,MAT,2234C,AY23,1,0,0,91
asuLearn35,ENG-101,Inclass,ENG,2244B,AY24,0,0,0,5
asuLearn02,MAT-400,Online,MAT,2231A,AY23,1,1,0,96
asuLearn26,PSY-102,Online,PSY,2234A,AY23,0,0,0,44
asuLearn17,ENG-101,Inclass,ENG,2234A,AY23,0,0,0,94
asuLearn94,MAT-400,Online,MAT,2237C,AY23,0,0,0,82
asuLearn40,SOC-500,Inclass,SOC,2244B,AY24,1,1,1,8
asuLearn39,SOC-234,Online,SOC,2234A,AY23,1,0,0,26
asuLearn99,MAT-101,Online,MAT,2234B,AY23,0,0,0,69
asuLearn53,CHM-500,Inclass,CHM,2244B,AY24,1,0,0,38
asuLearn21,MAT-117,Inclass,MAT,2231B,AY23,0,0,0,92
asuLearn47,MAT-101,Online,MAT,2231C,AY23,1,0,0,10
asuLearn02,CHM-500,Inclass,CHM,2247B,AY24,1,0,0,60
asuLearn86,PSY-302,Inclass,PSY,2244A,AY24,0,0,0,11
asuLearn62,MAT-101,Online,MAT,2241C,AY24,0,0,0,64
asuLearn84,MAT-117,Inclass,MAT,2234B,AY23,0,0,0,51
asuLearn81,MAT-101,Online,MAT,2237B,AY23,0,0,0,34
asuLearn81,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,45
asuLearn17,PSY-102,Online,PSY,2231A,AY23,1,1,0,18
asuLearn09,PSY-102,Online,PSY,2237B,AY23,0,0,0,74
asuLearn45,ENG-101,Inclass,ENG,2237A,AY23,0,0,0,31
asuLearn75,PSY-302,Inclass,PSY,2244A,AY24,0,0,0,27
asuLearn96,ENG-101,Inclass,ENG,2247A,AY24,0,0,0,46
asuLearn26,PSY-302,Inclass,PSY,2237C,AY23,1,1,0,39
asuLearn63,PSY-302,Inclass,PSY,2231C,AY23,0,0,0,72
asuLearn25,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,28
asuLearn41,MAT-101,Online,MAT,2231A,AY23,1,0,0,59
asuLearn21,CHM-500,Inclass,CHM,2241C,AY24,1,1,1,34
asuLearn08,PSY-102,Online,PSY,2247A,AY24,0,0,0,45
asuLearn38,MAT-101,Online,MAT,2241B,AY24,1,1,1,36
asuLearn01,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,3
asuLearn78,PSY-102,Online,PSY,2237C,AY23,0,0,0,50
asuLearn98,CHM-300,Inclass,CHM,2247B,AY24,1,0,0,70
asuLearn44,CHM-300,Inclass,CHM,2231A,AY23,1,1,1,58
asuLearn55,MAT-101,Online,MAT,2237C,AY23,1,0,0,94
asuLearn66,PSY-102,Online,PSY,2244C,AY24,0,0,0,59
asuLearn87,MAT-101,Online,MAT,2241A,AY24,1,0,0,66
asuLearn95,PSY-302,Inclass,PSY,2244B,AY24,0,0,0,19
asuLearn49,ENG-101,Inclass,ENG,2244C,AY24,1,0,0,78
asuLearn45,CHM-500,Inclass,CHM,2237B,AY23,1,1,0,93
asuLearn20,CHM-500,Inclass,CHM,2241B,AY24,0,0,0,55
asuLearn14,MAT-101,Online,MAT,2247A,AY24,0,0,0,9
asuLearn36,PSY-302,Inclass,PSY,2244C,AY24,0,0,0,6
asuLearn75,MAT-400,Online,MAT,2234A,AY23,1,0,0,61
asuLearn74,ENG-101,Inclass,ENG,2231A,AY23,1,0,0,29
asuLearn49,MAT-101,Online,MAT,2241B,AY24,1,0,0,52
asuLearn92,CHM-300,Inclass,CHM,2237A,AY23,0,0,0,85
asuLearn68,SOC-234,Online,SOC,2247B,AY24,1,1,1,19
asuLearn34,CHM-500,Inclass,CHM,2247B,AY24,1,0,0,89
asuLearn49,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,28
asuLearn39,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,89
asuLearn36,CHM-300,Inclass,CHM,2231B,AY23,0,0,0,26
asuLearn49,SOC-500,Inclass,SOC,2244A,AY24,1,0,0,49
asuLearn62,CHM-500,Inclass,CHM,2244C,AY24,1,0,0,33
asuLearn92,MAT-400,Online,MAT,2237B,AY23,0,0,0,70
asuLearn51,MAT-101,Online,MAT,2244A,AY24,0,0,0,48
asuLearn52,PSY-102,Online,PSY,2241B,AY24,0,0,0,50
asuLearn74,PSY-302,Inclass,PSY,2241B,AY24,0,0,0,96
asuLearn95,PSY-302,Inclass,PSY,2244C,AY24,1,0,0,100
asuLearn73,PSY-102,Online,PSY,2244A,AY24,1,0,0,68
asuLearn08,SOC-500,Inclass,SOC,2234C,AY23,0,0,0,53
asuLearn15,MAT-400,Online,MAT,2247C,AY24,0,0,0,7
asuLearn16,ENG-101,Inclass,ENG,2241A,AY24,0,0,0,31
asuLearn27,SOC-500,Inclass,SOC,2241B,AY24,1,0,0,59
asuLearn34,ENG-101,Inclass,ENG,2247B,AY24,0,0,0,99
asuLearn15,MAT-101,Online,MAT,2231B,AY23,0,0,0,18
asuLearn11,CHM-300,Inclass,CHM,2241A,AY24,0,0,0,72
asuLearn25,SOC-500,Inclass,SOC,2234A,AY23,0,0,0,44
asuLearn08,MAT-101,Online,MAT,2234C,AY23,1,0,0,41
asuLearn18,CHM-300,Inclass,CHM,2241C,AY24,1,0,0,29
asuLearn49,MAT-117,Inclass,MAT,2244C,AY24,1,0,0,14
asuLearn08,SOC-234,Online,SOC,2244B,AY24,1,0,0,68
asuLearn59,SOC-500,Inclass,SOC,2241A,AY24,0,0,0,74
asuLearn40,PSY-102,Online,PSY,2234A,AY23,0,0,0,33
asuLearn34,MAT-117,Inclass,MAT,2237C,AY23,0,0,0,4
asuLearn11,CHM-300,Inclass,CHM,2247C,AY24,0,0,0,23
asuLearn20,CHM-300,Inclass,CHM,2234B,AY23,0,0,0,29
asuLearn89,PSY-102,Online,PSY,2237B,AY23,1,0,0,38
asuLearn40,SOC-500,Inclass,SOC,2234B,AY23,1,1,0,48
asuLearn06,MAT-400,Online,MAT,2237B,AY23,1,1,0,63
asuLearn87,SOC-234,Online,SOC,2247C,AY24,0,0,0,77
asuLearn82,MAT-117,Inclass,MAT,2237A,AY23,1,1,1,0
asuLearn66,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,97
asuLearn77,SOC-500,Inclass,SOC,2231A,AY23,0,0,0,11
asuLearn76,CHM-300,Inclass,CHM,2247C,AY24,0,0,0,12
asuLearn26,CHM-300,Inclass,CHM,2244C,AY24,1,0,0,64
asuLearn37,MAT-117,Inclass,MAT,2237A,AY23,0,0,0,38
asuLearn28,MAT-400,Online,MAT,2244C,AY24,1,1,0,5
asuLearn42,SOC-234,Online,SOC,2244A,AY24,0,0,0,4
asuLearn08,PSY-302,Inclass,PSY,2234A,AY23,1,1,1,1
asuLearn27,PSY-302,Inclass,PSY,2231B,AY23,1,1,0,41
asuLearn08,PSY-102,Online,PSY,2241B,AY24,0,0,0,99
asuLearn94,PSY-302,Inclass,PSY,2244C,AY24,0,0,0,66
asuLearn49,PSY-102,Online,PSY,2237A,AY23,1,0,0,35
asuLearn02,SOC-500,Inclass,SOC,2244C,AY24,0,0,0,29
asuLearn14,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,45
asuLearn01,CHM-300,Inclass,CHM,2231A,AY23,1,0,0,11
asuLearn75,PSY-102,Online,PSY,2247C,AY24,1,0,0,1
asuLearn48,CHM-500,Inclass,CHM,2237A,AY23,0,0,0,44
asuLearn54,ENG-101,Inclass,ENG,2237B,AY23,0,0,0,78
asuLearn93,PSY-302,Inclass,PSY,2234B,AY23,1,0,0,9
asuLearn88,SOC-234,Online,SOC,2237C,AY23,0,0,0,81
asuLearn80,SOC-234,Online,SOC,2231C,AY23,1,1,1,31
asuLearn89,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,52
asuLearn25,MAT-101,Online,MAT,2241B,AY24,0,0,0,64
asuLearn02,CHM-500,Inclass,CHM,2244B,AY24,0,0,0,47
asuLearn39,MAT-117,Inclass,MAT,2247B,AY24,1,1,0,10
asuLearn40,SOC-500,Inclass,SOC,2244C,AY24,0,0,0,23
asuLearn38,CHM-300,Inclass,CHM,2237B,AY23,0,0,0,21
asuLearn75,CHM-300,Inclass,CHM,2241C,AY24,1,1,1,94
asuLearn98,MAT-117,Inclass,MAT,2244B,AY24,0,0,0,9
asuLearn73,PSY-302,Inclass,PSY,2241B,AY24,0,0,0,85
asuLearn45,CHM-500,Inclass,CHM,2244A,AY24,0,0,0,36
asuLearn45,SOC-500,Inclass,SOC,2237B,AY23,0,0,0,82
asuLearn01,CHM-300,Inclass,CHM,2231B,AY23,1,1,0,88
asuLearn68,CHM-300,Inclass,CHM,2241B,AY24,0,0,0,78
asuLearn03,CHM-500,Inclass,CHM,2247C,AY24,1,0,0,6
asuLearn98,MAT-101,Online,MAT,2237A,AY23,0,0,0,11
asuLearn47,PSY-102,Online,PSY,2247B,AY24,1,1,1,98
asuLearn47,MAT-400,Online,MAT,2234C,AY23,1,1,1,47
asuLearn32,SOC-234,Online,SOC,2234C,AY23,1,1,0,27
asuLearn27,SOC-500,Inclass,SOC,2231B,AY23,0,0,0,83
asuLearn90,MAT-101,Online,MAT,2231A,AY23,0,0,0,80
asuLearn05,SOC-500,Inclass,SOC,2244A,AY24,1,0,0,60
asuLearn34,ENG-101,Inclass,ENG,2244C,AY24,1,1,1,12
asuLearn16,PSY-302,Inclass,PSY,2234C,AY23,0,0,0,44
asuLearn43,CHM-500,Inclass,CHM,2237C,AY23,1,0,0,14
asuLearn59,MAT-400,Online,MAT,2234B,AY23,1,0,0,12
asuLearn34,ENG-101,Inclass,ENG,2234A,AY23,1,0,0,60
asuLearn48,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,10
asuLearn57,MAT-400,Online,MAT,2234C,AY23,1,0,0,77
asuLearn78,SOC-500,Inclass,SOC,2247A,AY24,1,0,0,1
asuLearn78,CHM-300,Inclass,CHM,2231A,AY23,1,0,0,25
asuLearn36,ENG-101,Inclass,ENG,2237B,AY23,0,0,0,85
asuLearn85,CHM-300,Inclass,CHM,2241A,AY24,1,0,0,18
asuLearn72,SOC-500,Inclass,SOC,2247C,AY24,0,0,0,31
asuLearn56,SOC-234,Online,SOC,2244C,AY24,1,1,1,15
asuLearn25,PSY-102,Online,PSY,2231C,AY23,0,0,0,77
asuLearn20,PSY-102,Online,PSY,2231C,AY23,1,0,0,6
asuLearn41,PSY-102,Online,PSY,2244A,AY24,0,0,0,65
asuLearn18,SOC-500,Inclass,SOC,2244B,AY24,1,0,0,70
asuLearn97,CHM-300,Inclass,CHM,2231A,AY23,0,0,0,68
asuLearn13,MAT-400,Online,MAT,2241C,AY24,1,0,0,57
asuLearn86,PSY-102,Online,PSY,2234C,AY23,0,0,0,50
asuLearn65,CHM-500,Inclass,CHM,2244C,AY24,1,0,0,14
asuLearn63,PSY-302,Inclass,PSY,2234A,AY23,0,0,0,90
asuLearn08,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,91
asuLearn49,SOC-234,Online,SOC,2247A,AY24,0,0,0,40
asuLearn82,SOC-500,Inclass,SOC,2237B,AY23,0,0,0,57
asuLearn89,MAT-101,Online,MAT,2231C,AY23,1,1,1,0
asuLearn94,PSY-102,Online,PSY,2237C,AY23,0,0,0,8
asuLearn79,PSY-102,Online,PSY,2231A,AY23,0,0,0,62
asuLearn75,SOC-234,Online,SOC,2244A,AY24,0,0,0,93
asuLearn81,MAT-400,Online,MAT,2231C,AY23,1,0,0,46
asuLearn53,SOC-234,Online,SOC,2237B,AY23,0,0,0,4
asuLearn64,SOC-234,Online,SOC,2244B,AY24,1,1,1,61
asuLearn76,PSY-102,Online,PSY,2241C,AY24,0,0,0,45
asuLearn27,PSY-302,Inclass,PSY,2241B,AY24,0,0,0,10
asuLearn03,CHM-300,Inclass,CHM,2244B,AY24,0,0,0,1
asuLearn32,ENG-101,Inclass,ENG,2231B,AY23,0,0,0,1
asuLearn43,MAT-400,Online,MAT,2247B,AY24,1,1,0,54
asuLearn72,ENG-101,Inclass,ENG,2247B,AY24,0,0,0,74
asuLearn69,SOC-500,Inclass,SOC,2247C,AY24,1,0,0,68
asuLearn70,CHM-500,Inclass,CHM,2234C,AY23,0,0,0,18
asuLearn60,SOC-234,Online,SOC,2237A,AY23,0,0,0,1
asuLearn16,CHM-300,Inclass,CHM,2234A,AY23,0,0,0,8
asuLearn09,MAT-117,Inclass,MAT,2241C,AY24,0,0,0,36
asuLearn64,MAT-400,Online,MAT,2241B,AY24,0,0,0,69
asuLearn44,CHM-300,Inclass,CHM,2234B,AY23,1,1,1,85
asuLearn76,ENG-101,Inclass,ENG,2231B,AY23,0,0,0,8
asuLearn95,PSY-302,Inclass,PSY,2244A,AY24,0,0,0,30
asuLearn33,CHM-300,Inclass,CHM,2241A,AY24,1,0,0,95
asuLearn11,PSY-102,Online,PSY,2231C,AY23,0,0,0,82
asuLearn70,SOC-500,Inclass,SOC,2244C,AY24,1,1,0,74
asuLearn12,MAT-117,Inclass,MAT,2231C,AY23,0,0,0,19
asuLearn45,ENG-101,Inclass,ENG,2244B,AY24,1,1,0,53
asuLearn62,PSY-102,Online,PSY,2244A,AY24,0,0,0,28
asuLearn21,PSY-302,Inclass,PSY,2247B,AY24,1,1,0,64
asuLearn22,PSY-302,Inclass,PSY,2234A,AY23,0,0,0,34
asuLearn63,SOC-234,Online,SOC,2231A,AY23,0,0,0,33
asuLearn63,MAT-117,Inclass,MAT,2244A,AY24,0,0,0,73
asuLearn48,PSY-302,Inclass,PSY,2234C,AY23,0,0,0,47
asuLearn79,CHM-300,Inclass,CHM,2234C,AY23,0,0,0,3
asuLearn06,PSY-302,Inclass,PSY,2241A,AY24,0,0,0,78
asuLearn81,PSY-102,Online,PSY,2241A,AY24,1,1,0,91
asuLearn16,CHM-500,Inclass,CHM,2234C,AY23,0,0,0,75
asuLearn36,SOC-234,Online,SOC,2231C,AY23,0,0,0,64
asuLearn78,MAT-117,Inclass,MAT,2241B,AY24,1,1,0,31
asuLearn05,SOC-234,Online,SOC,2247B,AY24,0,0,0,76
asuLearn33,ENG-101,Inclass,ENG,2244A,AY24,0,0,0,87
asuLearn01,SOC-234,Online,SOC,2247C,AY24,0,0,0,62
asuLearn52,MAT-117,Inclass,MAT,2241B,AY24,0,0,0,60
asuLearn86,CHM-500,Inclass,CHM,2234A,AY23,1,1,1,18
asuLearn72,ENG-101,Inclass,ENG,2241B,AY24,0,0,0,6
asuLearn07,CHM-300,Inclass,CHM,2231C,AY23,1,0,0,36
asuLearn49,PSY-102,Online,PSY,2234C,AY23,1,1,1,95
asuLearn95,MAT-117,Inclass,MAT,2234A,AY23,0,0,0,92
asuLearn35,PSY-302,Inclass,PSY,2234C,AY23,0,0,0,29
asuLearn53,MAT-101,Online,MAT,2241B,AY24,1,0,0,57
asuLearn35,MAT-101,Online,MAT,2234A,AY23,1,1,0,18
asuLearn78,PSY-102,Online,PSY,2237C,AY23,0,0,0,15
asuLearn26,SOC-500,Inclass,SOC,2241C,AY24,1,1,0,44
asuLearn99,SOC-234,Online,SOC,2244A,AY24,1,1,0,98
asuLearn96,ENG-101,Inclass,ENG,2231A,AY23,1,0,0,63
asuLearn57,MAT-400,Online,MAT,2237B,AY23,0,0,0,24
asuLearn57,CHM-300,Inclass,CHM,2231C,AY23,1,1,0,49
asuLearn74,SOC-500,Inclass,SOC,2241C,AY24,0,0,0,2
asuLearn27,MAT-117,Inclass,MAT,2244A,AY24,1,0,0,45
asuLearn38,SOC-500,Inclass,SOC,2234A,AY23,0,0,0,11
asuLearn47,MAT-400,Online,MAT,2237A,AY23,0,0,0,52
asuLearn94,CHM-300,Inclass,CHM,2244C,AY24,1,0,0,51
asuLearn28,PSY-102,Online,PSY,2234A,AY23,0,0,0,49
asuLearn28,MAT-101,Online,MAT,2234B,AY23,0,0,0,2
asuLearn04,SOC-234,Online,SOC,2247B,AY24,1,0,0,17
asuLearn33,CHM-500,Inclass,CHM,2231C,AY23,0,0,0,27
asuLearn29,ENG-101,Inclass,ENG,2244B,AY24,1,0,0,13
asuLearn54,PSY-302,Inclass,PSY,2237C,AY23,0,0,0,39
asuLearn48,SOC-500,Inclass,SOC,2237A,AY23,1,1,1,97
asuLearn60,PSY-102,Online,PSY,2247A,AY24,1,1,1,67
asuLearn54,MAT-117,Inclass,MAT,2244A,AY24,0,0,0,37
asuLearn39,MAT-117,Inclass,MAT,2244B,AY24,1,0,0,82
asuLearn73,ENG-101,Inclass,ENG,2237C,AY23,1,1,0,76
asuLearn90,PSY-302,Inclass,PSY,2241A,AY24,1,0,0,58
asuLearn74,MAT-101,Online,MAT,2241C,AY24,0,0,0,52
asuLearn04,MAT-117,Inclass,MAT,2241C,AY24,0,0,0,24
asuLearn33,MAT-117,Inclass,MAT,2244B,AY24,1,0,0,29
asuLearn88,CHM-500,Inclass,CHM,2234A,AY23,0,0,0,97
asuLearn91,PSY-102,Online,PSY,2241A,AY24,0,0,0,33
asuLearn17,MAT-400,Online,MAT,2237C,AY23,1,0,0,30
asuLearn66,CHM-300,Inclass,CHM,2231A,AY23,0,0,0,34
asuLearn43,SOC-500,Inclass,SOC,2241B,AY24,1,0,0,4
asuLearn78,SOC-500,Inclass,SOC,2237A,AY23,0,0,0,7
asuLearn56,PSY-102,Online,PSY,2247B,AY24,1,1,1,12
asuLearn75,MAT-117,Inclass,MAT,2247B,AY24,0,0,0,100
asuLearn02,MAT-400,Online,MAT,2237A,AY23,1,0,0,90
asuLearn86,MAT-400,Online,MAT,2247B,AY24,1,0,0,94
asuLearn68,MAT-400,Online,MAT,2231C,AY23,0,0,0,31
asuLearn14,MAT-117,Inclass,MAT,2237B,AY23,0,0,0,92
asuLearn02,CHM-500,Inclass,CHM,2234B,AY23,0,0,0,36
asuLearn99,CHM-300,Inclass,CHM,2234A,AY23,0,0,0,66
asuLearn35,SOC-234,Online,SOC,2241A,AY24,1,1,1,66
asuLearn20,SOC-234,Online,SOC,2244C,AY24,0,0,0,49
asuLearn68,CHM-500,Inclass,CHM,2237C,AY23,0,0,0,87
asuLearn73,MAT-101,Online,MAT,2231B,AY23,0,0,0,70
asuLearn23,CHM-500,Inclass,CHM,2234C,AY23,1,1,0,12
asuLearn79,CHM-500,Inclass,CHM,2247B,AY24,1,1,0,54
asuLearn91,ENG-101,Inclass,ENG,2241B,AY24,0,0,0,15
asuLearn36,ENG-101,Inclass,ENG,2237B,AY23,1,0,0,8
asuLearn90,MAT-400,Online,MAT,2231C,AY23,1,0,0,19
asuLearn82,CHM-300,Inclass,CHM,2231C,AY23,1,0,0,35
asuLearn87,SOC-234,Online,SOC,2237B,AY23,0,0,0,86
asuLearn56,SOC-234,Online,SOC,2234A,AY23,0,0,0,36
